ID,CardID,rooms
871A15,0xf1e7a32f34973c,"1,0,1,1,0,1"
871A16,0x17bd5ec211f6f1,"1,1,0,0,0,1"
871A17,0x69f8a02ab95716,"1,1,0,1,1,0"
871A18,0x1f2caf3ff0d2ef,"0,0,1,0,0,0"
871A19,0x162cb0b2b0201bb,"0,1,1,1,1,1"
871A20,0xd9e9704841029a,"1,1,0,0,1,0"
871A21,0xefbbb39a9674d0,"0,0,1,0,1,1"
871A22,0x9fc11e7a9d567f,"1,0,0,1,1,1"
871A23,0xd6edca559e9864,"1,1,0,0,1,1"
871A24,0xacb19abb9d5748,"1,1,1,0,1,1"
871A25,0x460e14df327c7c,"1,1,1,1,0,0"
871A26,0x1c8e7683d0f57e,"0,1,1,1,1,0"
871A27,0xb107d21d5b0683,"0,0,0,1,0,0"
871A28,0x76ed7d25f476d1,"1,0,1,1,0,0"
871A29,0xd56588b62728e8,"0,1,0,0,0,0"
871A30,0x1329adfa79c6526,"0,0,1,1,1,0"
871A31,0x4768c7182adcea,"0,1,0,0,1,1"
871A32,0xb73ed08ff36bef,"1,0,1,1,1,1"
871A33,0xd6823eb77df175,"1,1,1,1,1,0"
871A34,0x975c38d3a31437,"0,1,1,1,0,1"
871A35,0xe67c0da04f6521,"0,0,0,0,0,1"
871A36,0x639d157f57b406,"1,1,0,0,0,0"
871A37,0x355f9f5f7f36f9,"0,1,1,0,1,1"
871A38,0x15c821f830fc663,"0,1,0,1,0,1"
871A39,0x44e4788d41877,"1,1,1,1,1,1"
871A40,0xee4923b43d43e7,"0,1,1,1,1,0"
871A41,0xb16cd18f866e7a,"0,0,1,1,1,0"
871A42,0x1afc2f4680d153,"0,0,0,0,0,1"
871A43,0xb647d4ff5d35f1,"1,0,0,0,0,0"
871A44,0x11954fedb9c3514,"1,1,0,0,1,1"
871A45,0xf274ff1e7a952f,"0,0,0,1,0,0"
871A46,0x148fef4e9b953a8,"0,1,1,1,1,0"
871A47,0x137287e0bf1b11a,"1,0,1,1,0,0"
871A48,0x3573381c34dde6,"0,0,0,1,1,1"
871A49,0x26cb28356c4ec9,"1,1,1,0,0,0"
871C0,0xa9aa9c266b9c0c,"0,1,0,1,1,0"
871C1,0x12e8d09e926bdea,"0,1,1,0,0,0"
871C2,0x2cbe27b6baeda3,"1,1,1,1,0,1"
871C3,0x127342b887fa509,"1,0,1,0,1,0"
871C4,0x10341f49f5c07a5,"1,1,0,0,1,1"
871C5,0x592af9ab6f1235,"1,0,1,0,0,0"
871C6,0x2a3150fc4af5eb,"0,0,1,0,0,1"
871C7,0x12aec128665314c,"1,1,1,1,1,1"
871C8,0xb84c06f0ceabf0,"1,0,1,0,1,0"
871C9,0x6911821dcb14fb,"0,0,0,1,0,1"
871C10,0x1065c56a6f611ed,"1,0,1,1,0,1"
871C11,0x7d671d25859126,"0,1,0,0,0,0"
871C12,0x4b6c30140c9c2f,"0,1,0,1,0,1"
871C13,0x15090498c67ddd,"1,0,0,0,1,1"
871C14,0x951a37cb5051e6,"0,0,1,0,1,0"
871C15,0x1069657c3e1fab8,"1,1,0,0,0,1"
871C16,0x10d45fef457a823,"1,1,0,0,1,0"
871C17,0x985a227c654244,"1,0,1,1,0,0"
871C18,0x6109f94adbfe68,"0,1,1,1,0,0"
871C19,0x1316293e4a8c219,"1,1,1,0,0,1"
871C20,0x10d362f6d14bda0,"1,1,1,0,0,1"
871C21,0xdc456f98d17ef5,"0,1,1,0,0,0"
871C22,0x1620f54ec52f7f0,"1,1,0,0,0,1"
871C23,0xa01aec330c4b9e,"0,1,0,1,0,1"
871C24,0x150c23eb9045d4b,"1,0,1,0,0,0"
871C25,0x7e9252037b5c0f,"1,1,0,1,1,0"
871C26,0xd43042ac828632,"1,1,0,1,0,0"
871C27,0x5a652037175169,"1,0,1,1,0,0"
871C28,0xdfb5ec534fc7b6,"0,0,1,1,0,1"
871C29,0x108b932f0e8fa78,"0,1,0,1,1,0"
871C30,0x104845c7c986009,"1,0,0,1,1,1"
871C31,0xab41a79fdbbc19,"1,0,1,0,1,0"
871C32,0xa9388586eb077e,"0,0,1,0,0,0"
871C33,0x148a32a2e74f810,"0,0,0,1,1,0"
871C34,0x453c807eae7fac,"1,1,1,1,0,1"
871C35,0x15e16eac2079bb0,"1,0,1,0,0,0"
871C36,0xd9c1163646c75b,"0,0,1,0,1,0"
871C37,0xec81e792241de,"0,1,1,0,1,1"
871C38,0x48c768538695a4,"0,0,0,0,0,1"
871C39,0x9a1074809b799a,"0,1,1,1,1,1"
871C40,0xd4260774efa26c,"1,0,0,0,1,1"
871C41,0x4e1e5465c0a6a5,"1,0,0,1,1,0"
871C42,0x325826d282291a,"1,1,0,0,1,0"
871C43,0x1509d78de2f50a3,"0,0,1,0,1,0"
871C44,0xe762be171c7ce0,"0,1,1,0,0,0"
871C45,0x10dacf3835869f,"1,1,1,1,1,0"
871C46,0x100c7a5202a2e7f,"0,1,0,1,0,1"
871C47,0xfaa77ce486a375,"1,0,0,1,0,1"
871C48,0x26f11452aa6cdd,"0,1,1,1,1,1"
871C49,0xd7ca48a90f60d,"1,1,1,1,1,0"
872B0,0x120d5476c7c7c49,"0,0,0,1,1,0"
872B1,0x12945ee830197bf,"1,0,1,1,0,1"
872B2,0x3f4f2518eee34c,"1,1,1,0,0,0"
872B3,0xc8e2294d6365c8,"0,0,1,0,0,0"
872B4,0x110efcbf2526b,"1,0,0,1,0,0"
872B5,0xf5948e833a786,"0,0,1,0,0,0"
872B6,0x67fb255ba5e591,"0,0,1,1,1,1"
872B7,0x5fcf536eb44d5a,"1,0,0,1,1,0"
872B8,0x125c994e2446dd1,"0,1,1,1,0,1"
872B9,0xecfecf0306bb69,"1,1,1,0,0,1"
872B10,0xd34270beb79516,"0,1,1,0,0,0"
872B11,0x23566434ed6c05,"1,0,1,1,1,1"
872B12,0x1062a796d9edfc9,"1,1,1,1,0,0"
872B13,0x2f526ddba59329,"0,0,1,0,0,1"
872B14,0x86350dccfbeae8,"0,0,0,0,0,0"
872B15,0x44c7232a11dbd3,"0,0,1,0,0,0"
872B16,0x3264aa9e77541c,"0,1,1,0,0,1"
872B17,0x1454c081345e28b,"1,0,1,0,0,1"
872B18,0xa96311752e9768,"1,1,1,1,0,1"
872B19,0x1165029ceae4f85,"1,1,1,0,1,1"
872B20,0xde026cd0d03df9,"1,0,1,1,0,1"
872B21,0x1223dedaad5817a,"0,0,1,0,0,1"
872B22,0x148280230960e52,"1,0,1,1,0,0"
872B23,0x96822ca442d3ce,"0,0,1,1,1,1"
872B24,0x193d7e28a64250,"0,1,0,0,1,1"
872B25,0xf950f84d281153,"0,0,1,0,1,1"
872B26,0x148ed3645c87b2,"1,0,1,0,1,1"
872B27,0xfe7ce3c908e4bf,"1,1,1,0,0,0"
872B28,0xf4715300575d76,"0,1,0,1,1,0"
872B29,0x5b7b2e722359d6,"1,0,0,1,1,1"
872B30,0x3046fcc390f174,"0,0,1,1,1,1"
872B31,0x13a297a28f561d,"1,1,0,0,0,0"
872B32,0x14112dabc4bdc95,"1,0,1,1,0,1"
872B33,0xd47b9027ed7cb8,"0,0,0,1,0,0"
872B34,0x57bfca1ede1006,"1,1,1,0,0,1"
872B35,0x265219350a954e,"1,1,0,1,0,1"
872B36,0xdec49a6d852479,"0,0,0,0,1,1"
872B37,0x122db845a5e1200,"0,1,1,0,0,1"
872B38,0x105e680ffe3eb85,"0,1,0,0,1,1"
872B39,0xde83df87cec2f3,"0,1,1,1,0,0"
872B40,0xf7c3cfccb9f97d,"1,1,1,1,0,1"
872B41,0x14ba154d140b595,"1,0,1,1,0,1"
872B42,0x1497b0e01afde98,"1,1,0,1,1,1"
872B43,0x8cdc4aec5de449,"0,1,0,0,1,1"
872B44,0x63b690a2efe319,"1,1,1,1,1,0"
872B45,0x9b67da859b5a8d,"0,1,0,0,0,1"
872B46,0x6ff15124559166,"0,0,0,0,0,1"
872B47,0x13c1f5c3a703418,"1,1,0,1,0,1"
872B48,0x30d8713a3abdce,"0,0,1,0,0,1"
872B49,0x1302b77cb375e9d,"0,0,0,1,0,1"
872A0,0xe7703d935756d7,"0,0,0,1,1,1"
872A1,0x3ccea7e2555bb5,"0,0,1,0,1,1"
872A2,0x9175da591d85a2,"0,1,0,0,1,0"
872A3,0x111dafb28a41ed0,"0,1,0,1,1,0"
872A4,0xbf310a8e9ea82d,"0,1,1,1,1,1"
872A5,0x105ee4e714369e5,"0,1,1,1,1,1"
872A6,0x14e68de2cde0c02,"1,0,0,1,0,0"
872A7,0xa4ae6dfa9c11d6,"0,1,1,0,0,1"
872A8,0x7e1ed23628e3a5,"1,0,0,1,1,0"
872A9,0xb441ec11a2a7c5,"1,0,0,0,0,1"
872A10,0xf7161217a13e0a,"0,0,0,1,0,0"
872A11,0x5d24b5a2e9fadf,"0,0,0,1,0,0"
872A12,0x77b9675368bb15,"1,0,1,0,0,1"
872A13,0x1aec226cc45195,"0,1,1,0,0,1"
872A14,0xa2bdc1a266a68a,"0,1,1,0,1,1"
872A15,0xa0589ab69908b3,"1,1,0,1,0,1"
872A16,0x14cd3c366fa9c55,"1,1,1,1,1,0"
872A17,0x806d408d65da50,"0,1,1,1,1,1"
872A18,0xb53824f28be3a7,"0,0,1,0,0,1"
872A19,0x801fde8e8dbe8c,"1,0,1,1,0,1"
872A20,0x8571f47ca1578e,"0,1,0,1,1,1"
872A21,0x14eca60d19bb91d,"0,0,1,1,0,1"
872A22,0x10bb092a2e387a,"1,0,0,0,1,0"
872A23,0x3894715e667c5d,"1,0,0,0,0,0"
872A24,0xa838db0b0d3345,"1,1,0,1,0,0"
872A25,0x4c58cd534c487e,"1,0,0,0,1,1"
872A26,0x2835105c844d88,"0,0,0,0,0,1"
872A27,0xf08ea77bab1a5d,"0,0,1,1,0,0"
872A28,0xd38ffe1d46661d,"0,1,1,0,1,1"
872A29,0x159aed22e0bd7ac,"0,0,0,0,1,1"
872A30,0x821f6eb25890c5,"1,0,1,0,1,0"
872A31,0x324c047b3cb56a,"0,0,1,1,1,0"
872A32,0x14439c7b12cf582,"1,1,0,1,1,1"
872A33,0x146be05c11530ec,"0,0,1,0,0,1"
872A34,0x107dac61e840a37,"1,0,0,0,1,1"
872A35,0x808e105f8f0842,"1,0,1,0,0,1"
872A36,0xa050bf57ad55e0,"1,0,1,1,1,0"
872A37,0x107dc2f9edac934,"1,1,1,0,1,1"
872A38,0x11de8043db4a89e,"1,1,1,1,1,0"
872A39,0x1576a0d7b13999e,"0,1,1,1,0,0"
872A40,0x4f28ac504ee384,"1,0,0,0,1,1"
872A41,0x12c5c35f0765871,"1,0,0,0,1,0"
872A42,0xfc096589a7cf5d,"0,0,1,1,0,1"
872A43,0xf6b61bbda7adf0,"0,1,1,0,1,0"
872A44,0x40a6aba48dd87c,"0,0,1,0,0,0"
872A45,0x131a571e1195ca9,"0,0,0,0,1,0"
872A46,0x26ea059730cec5,"0,0,1,1,0,1"
872A47,0x160ae85ac6e7a90,"0,0,0,0,0,1"
872A48,0x7474f9937948e0,"0,0,1,1,0,0"
872A49,0xfc393fe2e10177,"0,1,1,1,1,1"
872C0,0x86461f4d87a596,"0,0,0,1,0,0"
872C1,0x82a31c1ecc3085,"1,0,1,1,1,1"
872C2,0xbcb386fae8513e,"1,1,1,1,0,0"
872C3,0xcf3277fa8b1ee2,"0,0,1,0,1,1"
872C4,0xdc53923d73cd43,"0,0,0,0,0,0"
872C5,0xb8803fb0dd94a9,"1,1,0,0,0,0"
872C6,0x14cbba5145efe78,"0,0,1,1,1,0"
872C7,0x6988d2f1c924f2,"1,0,1,0,0,0"
872C8,0x83f88ed2d9897f,"0,0,1,0,0,1"
872C9,0x13038422dd78e51,"0,0,0,1,1,1"
872C10,0x13b5b2fd53767f0,"1,1,0,0,0,1"
872C11,0x27d3482517601d,"0,1,0,1,0,0"
872C12,0xe6fbe5746e2678,"1,0,1,1,1,0"
872C13,0x9fddde680aea52,"0,1,1,1,0,0"
872C14,0x11d01032ea90224,"1,0,0,0,0,0"
872C15,0x638212049bd9ab,"0,0,0,0,0,1"
872C16,0x66e67ed5724c06,"0,1,1,0,1,1"
872C17,0xc9990007791d1b,"1,0,1,1,1,1"
872C18,0x13dc06003a65bc,"1,1,1,0,0,1"
872C19,0xe0f912cedc6ec4,"0,0,1,0,0,0"
872C20,0x13ee3eac5a0abb2,"1,1,1,0,0,0"
872C21,0xb7306ea03ad925,"0,1,1,1,0,0"
872C22,0x526c1e0233ccdb,"1,1,0,1,0,1"
872C23,0xad162071d68dfe,"0,0,1,0,1,0"
872C24,0xf279248f4b2b81,"0,1,0,1,1,0"
872C25,0x2b9467191e4bff,"1,1,0,0,1,1"
872C26,0x489e15596ad97d,"0,0,0,1,1,0"
872C27,0xc4322c5de6e02f,"0,1,0,1,1,1"
872C28,0x3ee44b1a0e9c1f,"0,0,0,1,0,1"
872C29,0x131eb727a84e1,"1,1,1,1,1,1"
872C30,0x133c8295f1a79a4,"0,0,1,0,0,0"
872C31,0x49793582cb4381,"0,0,0,1,1,0"
872C32,0x15f55db760079ef,"0,1,1,0,1,0"
872C33,0x136a67d27654f5,"1,0,0,0,0,0"
872C34,0x14810638afc981a,"1,0,1,0,0,0"
872C35,0x12f8ef33ea74aac,"0,1,1,1,0,0"
872C36,0x11611c16e1138e7,"1,0,1,1,1,1"
872C37,0x160fea50b931a0f,"1,0,0,0,0,0"
872C38,0x5d3a1c5d3639c8,"1,1,1,0,1,1"
872C39,0x13b23997f565ce0,"1,0,1,0,0,1"
872C40,0x134ffb36a80f5c1,"0,0,0,1,0,0"
872C41,0x74a64597939815,"1,1,1,0,1,0"
872C42,0xdb85e698e6967,"1,0,0,1,0,0"
872C43,0xf069b202fbc6b3,"0,0,0,1,0,0"
872C44,0x48b58a75f787c,"0,1,0,0,0,0"
872C45,0x10f850fa275c9c2,"1,1,1,1,1,1"
872C46,0x13ca0d6131c9da9,"1,0,0,0,0,0"
872C47,0x7e270369e855f4,"0,0,1,1,0,0"
872C48,0x10067dd8c789b79,"0,0,1,1,0,1"
872C49,0x1c71a0fded6905,"1,1,1,0,1,0,"
